name,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges,time
3.12.0-all vs 3.2.0,810,547,18,1048,887,1720,838,575,36
3.12.0-all vs 3.3.0-all,813,1428,21,278,887,1720,840,1576,34
3.12.0-all vs 3.3.0,813,546,20,1059,887,1720,840,575,41
3.12.0-all vs 3.4.0-all,833,1478,17,268,887,1720,858,1618,31
3.12.0-all vs 3.4.0,833,554,16,1091,887,1720,858,577,38
3.12.0-all vs 3.5.1-all,841,1503,16,249,887,1720,863,1640,31
3.12.0-all vs 3.5.1,841,562,15,1090,887,1720,863,584,35
3.12.0-all vs 3.7.0-all,864,1629,11,77,887,1720,879,1671,28
3.12.0-all vs 3.7.0,864,582,9,1102,887,1720,879,597,38
3.12.0-all vs 3.8.0-all,864,1626,9,75,887,1720,874,1660,31
3.12.0-all vs 3.8.0,864,580,7,1102,887,1720,874,591,39
3.12.0-all vs 3.9.0-all,868,1637,5,64,887,1720,872,1669,27
3.12.0-all vs 3.9.0,868,583,5,1100,887,1720,872,591,36
3.12.0-all vs 3.9.1-all,868,1638,6,61,887,1720,872,1664,28
3.12.0-all vs 3.9.1,868,583,5,1100,887,1720,872,592,35
3.12.0-all vs 4.0.0-all,792,1454,75,545,887,1720,1577,3876,449
3.12.0-all vs 4.0.0-alpha-3-all,847,1577,48,294,887,1720,1050,1992,54
3.12.0-all vs 4.0.0-alpha-3,847,565,30,1164,887,1720,1050,655,46
3.12.0-all vs 4.0.0,792,521,45,1193,887,1720,1577,990,136
3.12.0-all vs 4.1.0-all,792,1455,74,551,887,1720,1580,3917,471
3.12.0-all vs 4.1.0,792,521,45,1193,887,1720,1580,991,127
3.12.0-all vs 4.10,448,148,49,849,887,1720,1136,592,149
3.12.0-all vs 4.2.0-all,786,1436,80,575,887,1720,1574,3899,400
3.12.0-all vs 4.2.0,786,513,51,1199,887,1720,1574,987,161
3.12.0-all vs 4.3.0-all,741,1221,75,705,887,1720,1537,3740,437
3.12.0-all vs 4.3.0,741,384,56,1222,887,1720,1537,925,136
3.12.0-all vs 4.4.0-all,741,1217,76,721,887,1720,1537,3773,427
3.12.0-all vs 4.4.0,741,381,56,1291,887,1720,1537,929,140
3.12.0-all vs 4.5.0-all,733,1203,75,714,887,1720,1528,3747,449
3.12.0-all vs 4.5.0,733,375,55,1283,887,1720,1528,919,134
3.12.0-all vs 4.5.1-all,733,1202,75,709,887,1720,1529,3753,531
3.12.0-all vs 4.5.1,733,375,56,1284,887,1720,1529,919,132
3.12.0-all vs 4.5.2-all,733,1203,76,718,887,1720,1529,3741,417
3.12.0-all vs 4.5.2,733,375,55,1282,887,1720,1529,916,156
3.12.0-all vs 4.5.3-all,733,1205,75,704,887,1720,1529,3739,475
3.12.0-all vs 4.5.3,733,378,54,1277,887,1720,1529,917,177
3.12.0-all vs 4.6.0-all,733,1203,76,718,887,1720,1530,3756,500
3.12.0-all vs 4.6.0,733,375,55,1283,887,1720,1530,920,141
3.12.0-all vs 4.7.0-all,719,1190,70,669,887,1720,1516,3735,514
3.12.0-all vs 4.7.0,719,366,55,1261,887,1720,1516,906,150
3.12.0-all vs 4.7.1-all,719,1187,71,674,887,1720,1521,3742,530
3.12.0-all vs 4.7.1,719,365,55,1264,887,1720,1521,909,139
3.12.0-all vs 4.7.2-all,718,1169,72,688,887,1720,1521,3718,450
3.12.0-all vs 4.7.2,718,365,54,1257,887,1720,1521,906,139
3.12.0-all vs 4.8.1-all,718,1173,72,690,887,1720,1521,3740,447
3.12.0-all vs 4.8.1,718,367,56,1196,887,1720,1521,897,153
3.12.0-all vs 4.8.2-all,718,1173,74,702,887,1720,1525,3784,482
3.12.0-all vs 4.8.2,718,365,54,1256,887,1720,1525,902,138
3.12.0-all vs 4.9.0-all,712,1142,73,719,887,1720,1516,3718,438
3.12.0-all vs 4.9.0,712,362,57,1257,887,1720,1516,896,138
3.12.0-all vs 4.9.1-all,707,1138,73,707,887,1720,1510,3705,488
3.12.0-all vs 4.9.1,707,358,56,1252,887,1720,1510,896,151
3.12.0 vs 1.0.11,532,296,53,219,887,602,1266,813,125
3.12.0 vs 2.14.0,603,355,55,264,887,602,1410,940,144
3.12.0 vs 2.22.0,647,418,58,174,887,602,872,632,45
3.12.0 vs 3.10.0,868,584,2,6,887,602,871,585,20
3.12.0 vs 3.14.0-all,883,598,8,1113,887,602,891,1716,35
3.12.0 vs 3.8.0,864,580,4,16,887,602,874,591,21
3.12.0 vs 4.0.0,792,521,36,101,887,602,1577,990,117
3.12.0 vs 4.1.0-all,792,521,68,1328,887,602,1580,3917,464
3.12.0 vs 4.5.1-all,733,375,68,1323,887,602,1529,3753,514
3.13.0-all vs 1.0.11-all,531,739,58,563,891,1736,1266,2205,293
3.13.0-all vs 1.0.11,531,296,56,860,891,1736,1266,813,173
3.13.0-all vs 2.0.0-all,538,778,62,546,891,1736,1294,2311,348
3.13.0-all vs 2.0.0,538,309,57,873,891,1736,1294,822,225
3.13.0-all vs 2.10.0-all,593,878,57,598,891,1736,1382,2504,267
3.13.0-all vs 2.10.0,593,350,59,973,891,1736,1382,919,170
3.13.0-all vs 2.14.0-all,602,894,57,617,891,1736,1410,2579,345
3.13.0-all vs 2.14.0,602,355,62,994,891,1736,1410,940,173
3.13.0-all vs 2.22.0-all,645,1019,75,591,891,1736,872,1630,69
3.13.0-all vs 2.22.0,645,419,76,1000,891,1736,872,632,61
3.13.0-all vs 2.33.0-all,702,1133,66,557,891,1736,878,1650,58
3.13.0-all vs 2.33.0,702,460,65,1047,891,1736,878,634,52
3.13.0-all vs 2.40.0-all,724,1197,55,456,891,1736,851,1568,45
3.13.0-all vs 2.40.0,724,478,53,1031,891,1736,851,581,45
3.13.0-all vs 2.45.0-all,752,1253,53,447,891,1736,849,1590,44
3.13.0-all vs 2.45.0,752,494,53,1065,891,1736,849,583,44
3.13.0-all vs 2.48.0-all,769,1286,44,416,891,1736,858,1597,40
3.13.0-all vs 2.48.0,769,506,43,1052,891,1736,858,582,41
3.13.0-all vs 2.51.0-all,773,1297,41,399,891,1736,860,1601,39
3.13.0-all vs 2.51.0,773,511,40,1043,891,1736,860,582,43
3.13.0-all vs 2.52.0-all,774,1297,41,404,891,1736,861,1604,40
3.13.0-all vs 2.52.0,774,510,39,1045,891,1736,861,582,41
3.13.0-all vs 2.53.1-all,775,1300,41,367,891,1736,838,1526,41
3.13.0-all vs 2.53.1,775,511,33,1022,891,1736,838,557,39
3.13.0-all vs 2.6.0-all,583,869,64,592,891,1736,1358,2460,352
3.13.0-all vs 2.6.0,583,347,61,964,891,1736,1358,911,221
3.13.0-all vs 3.0.0-all,797,1377,33,302,891,1736,847,1573,35
3.13.0-all vs 3.0.0,797,532,22,1043,891,1736,847,570,42
3.13.0-all vs 3.1.0-all,798,1384,25,272,891,1736,828,1545,35
3.13.0-all vs 3.1.0,798,533,20,1039,891,1736,828,562,38
3.13.0-all vs 3.10.0-all,866,1624,8,72,891,1736,871,1664,28
3.13.0-all vs 3.10.0,866,583,8,1105,891,1736,871,585,34
3.13.0-all vs 3.11.0-all,867,1631,7,64,891,1736,871,1667,30
3.13.0-all vs 3.11.0,867,584,7,1105,891,1736,871,586,34
3.13.0-all vs 3.12.0-all,885,1702,6,47,891,1736,887,1720,29
3.13.0-all vs 3.12.0,885,601,6,1127,891,1736,887,602,37
3.13.0-all vs 3.13.0,891,604,0,1124,891,1736,891,604,37
3.13.0-all vs 3.14.0-all,889,1710,3,31,891,1736,891,1716,29
3.13.0-all vs 3.14.0,889,599,3,1133,891,1736,891,604,36
3.13.0-all vs 3.141.0-all,873,1681,16,93,891,1736,901,1764,30
3.13.0-all vs 3.141.0,873,593,15,1136,891,1736,901,614,35
3.13.0-all vs 3.150.0-all,854,1603,51,339,891,1736,1419,2943,210
3.13.0-all vs 3.150.0,854,564,35,1191,891,1736,1419,844,85
3.13.0-all vs 3.2.0-all,808,1406,23,268,891,1736,838,1567,37
3.13.0-all vs 3.2.0,808,546,18,1044,891,1736,838,575,37
3.13.0-all vs 3.3.0-all,811,1415,22,267,891,1736,840,1576,33
3.13.0-all vs 3.3.0,811,545,20,1056,891,1736,840,575,38
3.13.0-all vs 3.4.0-all,831,1465,18,260,891,1736,858,1618,32
3.13.0-all vs 3.4.0,831,555,15,1087,891,1736,858,577,34
3.13.0-all vs 3.5.1-all,839,1492,17,235,891,1736,863,1640,33
3.13.0-all vs 3.5.1,839,563,14,1087,891,1736,863,584,36
3.13.0-all vs 3.7.0-all,862,1613,13,109,891,1736,879,1671,29
3.13.0-all vs 3.7.0,862,581,11,1114,891,1736,879,597,38
3.13.0-all vs 3.8.0-all,862,1612,11,103,891,1736,874,1660,29
3.13.0-all vs 3.8.0,862,581,10,1111,891,1736,874,591,35
3.13.0-all vs 3.9.0-all,866,1621,8,83,891,1736,872,1669,29
3.13.0-all vs 3.9.0,866,582,8,1112,891,1736,872,591,36
3.13.0-all vs 3.9.1-all,866,1624,9,89,891,1736,872,1664,31
3.13.0-all vs 3.9.1,866,584,8,1108,891,1736,872,592,40
3.13.0-all vs 4.0.0-all,797,1480,73,521,891,1736,1577,3876,506
3.13.0-all vs 4.0.0-alpha-3-all,853,1611,43,248,891,1736,1050,1992,49
3.13.0-all vs 4.0.0-alpha-3,853,568,29,1177,891,1736,1050,655,48
3.13.0-all vs 4.0.0,797,522,46,1211,891,1736,1577,990,133
3.13.0-all vs 4.1.0-all,797,1483,72,523,891,1736,1580,3917,499
3.13.0-all vs 4.1.0,797,524,46,1207,891,1736,1580,991,134
3.13.0-all vs 4.10,453,150,49,864,891,1736,1136,592,178
3.13.0-all vs 4.2.0-all,791,1464,79,548,891,1736,1574,3899,382
3.13.0-all vs 4.2.0,791,516,51,1212,891,1736,1574,987,149
3.13.0-all vs 4.3.0-all,746,1247,73,681,891,1736,1537,3740,448
3.13.0-all vs 4.3.0,746,385,56,1239,891,1736,1537,925,143
3.13.0-all vs 4.4.0-all,746,1244,74,695,891,1736,1537,3773,471
3.13.0-all vs 4.4.0,746,383,57,1244,891,1736,1537,929,150
3.13.0-all vs 4.5.0-all,738,1230,73,688,891,1736,1528,3747,444
3.13.0-all vs 4.5.0,738,377,55,1298,891,1736,1528,919,135
3.13.0-all vs 4.5.1-all,738,1229,73,683,891,1736,1529,3753,507
3.13.0-all vs 4.5.1,738,377,56,1299,891,1736,1529,919,153
3.13.0-all vs 4.5.2-all,738,1230,74,692,891,1736,1529,3741,451
3.13.0-all vs 4.5.2,738,377,56,1236,891,1736,1529,916,147
3.13.0-all vs 4.5.3-all,738,1231,73,680,891,1736,1529,3739,511
3.13.0-all vs 4.5.3,738,379,54,1294,891,1736,1529,917,183
3.13.0-all vs 4.6.0-all,738,1230,74,692,891,1736,1530,3756,496
3.13.0-all vs 4.6.0,738,377,55,1298,891,1736,1530,920,140
3.13.0-all vs 4.7.0-all,724,1217,68,643,891,1736,1516,3735,523
3.13.0-all vs 4.7.0,724,368,56,1217,891,1736,1516,906,142
3.13.0-all vs 4.7.1-all,724,1214,69,648,891,1736,1521,3742,541
3.13.0-all vs 4.7.1,724,367,55,1279,891,1736,1521,909,145
3.13.0-all vs 4.7.2-all,723,1195,70,664,891,1736,1521,3718,603
3.13.0-all vs 4.7.2,723,366,54,1274,891,1736,1521,906,136
3.13.0-all vs 4.8.1-all,723,1199,70,666,891,1736,1521,3740,435
3.13.0-all vs 4.8.1,723,368,56,1213,891,1736,1521,897,143
3.13.0-all vs 4.8.2-all,723,1200,72,676,891,1736,1525,3784,520
3.13.0-all vs 4.8.2,723,367,55,1213,891,1736,1525,902,145
3.13.0-all vs 4.9.0-all,717,1168,71,694,891,1736,1516,3718,439
3.13.0-all vs 4.9.0,717,363,57,1274,891,1736,1516,896,136
3.13.0-all vs 4.9.1-all,712,1165,71,680,891,1736,1510,3705,469
3.13.0-all vs 4.9.1,712,360,56,1267,891,1736,1510,896,146
3.13.0 vs 1.0.11-all,531,296,56,825,891,604,1266,2205,258
3.13.0 vs 1.0.11,531,296,54,222,891,604,1266,813,136
3.13.0 vs 2.0.0-all,538,309,56,833,891,604,1294,2311,329
3.13.0 vs 2.0.0,538,309,52,214,891,604,1294,822,155
3.13.0 vs 2.10.0-all,593,350,48,942,891,604,1382,2504,252
3.13.0 vs 2.10.0,593,350,50,257,891,604,1382,919,143
3.13.0 vs 2.14.0-all,602,355,51,973,891,604,1410,2579,330
3.13.0 vs 2.14.0,602,355,55,266,891,604,1410,940,146
3.13.0 vs 2.22.0-all,645,419,59,966,891,604,872,1630,61
3.13.0 vs 2.22.0,645,419,58,173,891,604,872,632,61
3.13.0 vs 2.33.0,702,460,54,168,891,604,878,634,36
3.13.0 vs 2.40.0-all,724,478,48,994,891,604,851,1568,44
3.13.0 vs 2.40.0,724,478,43,123,891,604,851,581,31
3.13.0 vs 2.45.0-all,752,494,44,1026,891,604,849,1590,40
3.13.0 vs 2.45.0,752,494,42,122,891,604,849,583,27
3.13.0 vs 2.48.0-all,769,506,39,1032,891,604,858,1597,39
3.13.0 vs 2.48.0,769,506,34,104,891,604,858,582,26
3.13.0 vs 2.51.0-all,773,511,38,1027,891,604,860,1601,41
3.13.0 vs 2.52.0-all,774,510,38,1032,891,604,861,1604,40
3.13.0 vs 2.52.0,774,510,33,97,891,604,861,582,25
3.13.0 vs 2.53.1-all,775,511,37,997,891,604,838,1526,36
3.13.0 vs 2.53.1,775,511,27,74,891,604,838,557,24
3.13.0 vs 2.6.0-all,583,347,52,926,891,604,1358,2460,311
3.13.0 vs 2.6.0,583,347,50,252,891,604,1358,911,190
3.13.0 vs 3.0.0-all,797,532,30,1028,891,604,847,1573,34
3.13.0 vs 3.0.0,797,532,20,63,891,604,847,570,20
3.13.0 vs 3.1.0-all,798,533,21,1008,891,604,828,1545,34
3.13.0 vs 3.1.0,798,533,17,56,891,604,828,562,27
3.13.0 vs 3.10.0-all,866,583,4,1070,891,604,871,1664,38
3.13.0 vs 3.10.0,866,583,3,10,891,604,871,585,20
3.13.0 vs 3.11.0-all,867,584,3,1072,891,604,871,1667,35
3.13.0 vs 3.11.0,867,584,2,10,891,604,871,586,21
3.13.0 vs 3.12.0,885,601,2,4,891,604,887,602,20
3.13.0 vs 3.14.0-all,889,599,3,1114,891,604,891,1716,37
3.13.0 vs 3.14.0,889,599,3,10,891,604,891,604,20
3.13.0 vs 3.141.0-all,873,594,12,1136,891,604,901,1764,41
3.13.0 vs 3.141.0,873,593,11,18,891,604,901,614,19
3.13.0 vs 3.150.0-all,854,565,45,1293,891,604,1419,2943,191
3.13.0 vs 3.150.0,854,564,26,72,891,604,1419,844,66
3.13.0 vs 3.2.0,808,546,15,50,891,604,838,575,22
3.13.0 vs 3.3.0-all,811,545,18,1022,891,604,840,1576,37
3.13.0 vs 3.3.0,811,545,15,52,891,604,840,575,21
3.13.0 vs 3.4.0-all,831,553,17,1056,891,604,858,1618,39
3.13.0 vs 3.4.0,831,555,13,41,891,604,858,577,20
3.13.0 vs 3.5.1-all,839,564,15,1058,891,604,863,1640,38
3.13.0 vs 3.5.1,839,563,11,34,891,604,863,584,21
3.13.0 vs 3.7.0-all,862,581,10,1079,891,604,879,1671,39
3.13.0 vs 3.7.0,862,581,6,19,891,604,879,597,21
3.13.0 vs 3.8.0-all,862,581,8,1071,891,604,874,1660,39
3.13.0 vs 3.8.0,862,581,5,16,891,604,874,591,21
3.13.0 vs 3.9.0,866,582,3,17,891,604,872,591,19
3.13.0 vs 3.9.1-all,866,584,4,1072,891,604,872,1664,37
3.13.0 vs 3.9.1,866,584,3,13,891,604,872,592,19
3.13.0 vs 4.0.0-all,797,522,67,1331,891,604,1577,3876,489
3.13.0 vs 4.0.0-alpha-3-all,853,569,36,1208,891,604,1050,1992,60
3.13.0 vs 4.0.0-alpha-3,853,568,20,58,891,604,1050,655,33
3.13.0 vs 4.0.0,797,522,36,102,891,604,1577,990,126
3.13.0 vs 4.1.0-all,797,524,66,1335,891,604,1580,3917,479
3.13.0 vs 4.1.0,797,524,35,97,891,604,1580,991,124
3.13.0 vs 4.10,453,150,41,167,891,604,1136,592,131
3.13.0 vs 4.2.0-all,791,516,74,1341,891,604,1574,3899,390
3.13.0 vs 4.2.0,791,516,39,102,891,604,1574,987,119
3.13.0 vs 4.3.0-all,746,385,65,1345,891,604,1537,3740,436
3.13.0 vs 4.3.0,746,385,43,178,891,604,1537,925,121
3.13.0 vs 4.4.0,746,383,44,183,891,604,1537,929,122
3.13.0 vs 4.5.0-all,738,377,66,1339,891,604,1528,3747,428
3.13.0 vs 4.5.0,738,377,46,245,891,604,1528,919,114
3.13.0 vs 4.5.1-all,738,377,66,1332,891,604,1529,3753,520
3.13.0 vs 4.5.1,738,377,46,245,891,604,1529,919,122
3.13.0 vs 4.5.2-all,738,377,67,1343,891,604,1529,3741,437
3.13.0 vs 4.5.2,738,377,46,181,891,604,1529,916,125
3.13.0 vs 4.5.3-all,738,379,66,1329,891,604,1529,3739,491
3.13.0 vs 4.6.0-all,738,377,68,1345,891,604,1530,3756,479
3.13.0 vs 4.6.0,738,377,46,245,891,604,1530,920,118
3.13.0 vs 4.7.1-all,724,367,65,1307,891,604,1521,3742,492
3.13.0 vs 4.7.1,724,367,45,240,891,604,1521,909,116
3.13.0 vs 4.7.2-all,723,366,65,1289,891,604,1521,3718,439
3.13.0 vs 4.7.2,723,366,45,239,891,604,1521,906,128
3.13.0 vs 4.8.1-all,723,368,64,1294,891,604,1521,3740,456
3.13.0 vs 4.8.1,723,368,45,175,891,604,1521,897,122
3.13.0 vs 4.9.0-all,717,363,66,1277,891,604,1516,3718,455
3.13.0 vs 4.9.0,717,363,47,241,891,604,1516,896,128
3.13.0 vs 4.9.1-all,712,360,65,1268,891,604,1510,3705,479
3.13.0 vs 4.9.1,712,360,46,240,891,604,1510,896,123
3.14.0-all vs 4.5.1-all,738,1224,71,674,891,1716,1529,3753,480
3.14.0 vs 1.0.11,531,294,54,224,891,604,1266,813,125
3.14.0 vs 2.0.0,538,308,52,215,891,604,1294,822,155
3.14.0 vs 2.10.0-all,593,349,47,943,891,604,1382,2504,262
3.14.0 vs 2.10.0,593,349,50,259,891,604,1382,919,141
3.14.0 vs 2.14.0,602,353,55,270,891,604,1410,940,140
3.14.0 vs 2.22.0-all,645,416,58,972,891,604,872,1630,60
3.14.0 vs 2.22.0,645,416,57,179,891,604,872,632,43
3.14.0 vs 2.33.0,702,459,53,170,891,604,878,634,35
3.14.0 vs 2.40.0,724,475,42,129,891,604,851,581,29
3.14.0 vs 2.48.0-all,769,506,39,1032,891,604,858,1597,40
3.14.0 vs 2.51.0-all,773,509,38,1031,891,604,860,1601,39
3.14.0 vs 2.52.0-all,774,510,38,1032,891,604,861,1604,38
3.14.0 vs 2.53.1,775,509,27,78,891,604,838,557,24
3.14.0 vs 2.6.0-all,583,345,51,929,891,604,1358,2460,280
3.14.0 vs 2.6.0,583,345,50,256,891,604,1358,911,167
3.14.0 vs 3.0.0-all,797,532,30,1028,891,604,847,1573,35
3.14.0 vs 3.0.0,797,532,20,63,891,604,847,570,22
3.14.0 vs 3.1.0-all,798,532,21,1010,891,604,828,1545,34
3.14.0 vs 3.1.0,798,532,17,58,891,604,828,562,23
3.14.0 vs 3.10.0-all,864,581,5,1072,891,604,871,1664,35
3.14.0 vs 3.10.0,864,581,4,13,891,604,871,585,20
3.14.0 vs 3.11.0,865,583,3,11,891,604,871,586,19
3.14.0 vs 3.12.0,883,598,3,9,891,604,887,602,18
3.14.0 vs 3.14.0-all,891,604,0,1104,891,604,891,1716,34
3.14.0 vs 3.141.0,874,594,10,15,891,604,901,614,20
3.14.0 vs 3.150.0-all,855,565,45,1293,891,604,1419,2943,183
3.14.0 vs 3.150.0,855,564,26,72,891,604,1419,844,68
3.14.0 vs 3.3.0,811,546,15,50,891,604,840,575,22
3.14.0 vs 3.7.0-all,860,578,11,1083,891,604,879,1671,35
3.14.0 vs 3.8.0,860,578,6,21,891,604,874,591,20
3.14.0 vs 3.9.0,864,582,4,16,891,604,872,591,19
3.14.0 vs 3.9.1-all,864,580,5,1078,891,604,872,1664,34
3.14.0 vs 3.9.1,864,580,4,20,891,604,872,592,19
3.14.0 vs 4.0.0-all,797,522,66,1330,891,604,1577,3876,449
3.14.0 vs 4.0.0-alpha-3-all,853,567,36,1212,891,604,1050,1992,55
3.14.0 vs 4.0.0-alpha-3,853,566,20,62,891,604,1050,655,30
3.14.0 vs 4.0.0,797,522,35,101,891,604,1577,990,109
3.14.0 vs 4.1.0-all,797,522,65,1338,891,604,1580,3917,454
3.14.0 vs 4.10,453,149,42,225,891,604,1136,592,112
3.14.0 vs 4.2.0,791,514,38,105,891,604,1574,987,122
3.14.0 vs 4.3.0-all,746,385,64,1343,891,604,1537,3740,431
3.14.0 vs 4.3.0,746,385,42,177,891,604,1537,925,112
3.14.0 vs 4.4.0,746,382,43,247,891,604,1537,929,114
3.14.0 vs 4.5.0-all,738,376,65,1339,891,604,1528,3747,401
3.14.0 vs 4.5.0,738,376,45,245,891,604,1528,919,113
3.14.0 vs 4.5.1-all,738,376,65,1332,891,604,1529,3753,497
3.14.0 vs 4.5.2-all,738,376,66,1343,891,604,1529,3741,406
3.14.0 vs 4.5.2,738,376,45,244,891,604,1529,916,116
3.14.0 vs 4.5.3-all,738,379,65,1327,891,604,1529,3739,500
3.14.0 vs 4.6.0-all,738,376,67,1345,891,604,1530,3756,460
3.14.0 vs 4.6.0,738,376,45,245,891,604,1530,920,112
3.14.0 vs 4.7.1-all,724,366,64,1307,891,604,1521,3742,491
3.14.0 vs 4.7.1,724,366,44,240,891,604,1521,909,119
3.14.0 vs 4.7.2-all,723,366,64,1287,891,604,1521,3718,421
3.14.0 vs 4.8.1-all,723,368,63,1292,891,604,1521,3740,445
3.14.0 vs 4.8.1,723,368,44,174,891,604,1521,897,120
3.14.0 vs 4.9.1,712,359,46,241,891,604,1510,896,116
3.141.0-all vs 1.0.11,527,292,56,850,901,1764,1266,813,150
3.141.0-all vs 2.0.0,533,305,58,861,901,1764,1294,822,185
3.141.0-all vs 2.10.0-all,587,860,58,604,901,1764,1382,2504,273
3.141.0-all vs 2.10.0,587,346,59,958,901,1764,1382,919,164
3.141.0-all vs 2.14.0,595,350,62,980,901,1764,1410,940,164
3.141.0-all vs 2.22.0-all,637,993,79,620,901,1764,872,1630,70
3.141.0-all vs 2.22.0,637,412,77,997,901,1764,872,632,62
3.141.0-all vs 2.33.0,692,453,65,1039,901,1764,878,634,53
3.141.0-all vs 2.40.0,714,471,52,1024,901,1764,851,581,47
3.141.0-all vs 2.48.0-all,757,1252,49,463,901,1764,858,1597,41
3.141.0-all vs 2.48.0,757,499,42,1046,901,1764,858,582,45
3.141.0-all vs 2.51.0-all,761,1263,47,447,901,1764,860,1601,43
3.141.0-all vs 2.52.0-all,762,1263,47,452,901,1764,861,1604,43
3.141.0-all vs 2.53.1,762,503,33,1018,901,1764,838,557,39
3.141.0-all vs 2.6.0-all,577,851,65,600,901,1764,1358,2460,294
3.141.0-all vs 2.6.0,577,343,61,949,901,1764,1358,911,206
3.141.0-all vs 3.0.0-all,783,1338,38,351,901,1764,847,1573,37
3.141.0-all vs 3.0.0,783,525,23,1034,901,1764,847,570,42
3.141.0-all vs 3.1.0-all,784,1342,31,327,901,1764,828,1545,35
3.141.0-all vs 3.1.0,784,525,21,1032,901,1764,828,562,40
3.141.0-all vs 3.10.0-all,848,1570,23,161,901,1764,871,1664,32
3.141.0-all vs 3.10.0,848,573,17,1114,901,1764,871,585,35
3.141.0-all vs 3.11.0,849,575,17,1113,901,1764,871,586,36
3.141.0-all vs 3.12.0,867,591,17,1139,901,1764,887,602,37
3.141.0-all vs 3.14.0-all,874,1675,16,88,901,1764,891,1716,29
3.141.0-all vs 3.14.0,874,592,11,1139,901,1764,891,604,39
3.141.0-all vs 3.141.0,901,612,0,1146,901,1764,901,614,36
3.141.0-all vs 3.150.0-all,882,1671,43,300,901,1764,1419,2943,168
3.141.0-all vs 3.150.0,882,580,28,1221,901,1764,1419,844,77
3.141.0-all vs 3.3.0,797,538,19,1047,901,1764,840,575,36
3.141.0-all vs 3.4.0-all,813,1415,29,334,901,1764,858,1618,44
3.141.0-all vs 3.7.0-all,844,1560,25,193,901,1764,879,1671,31
3.141.0-all vs 3.8.0,844,573,17,1115,901,1764,874,591,38
3.141.0-all vs 3.9.0,848,573,17,1119,901,1764,872,591,40
3.141.0-all vs 3.9.1-all,848,1570,24,178,901,1764,872,1664,33
3.141.0-all vs 3.9.1,848,574,17,1117,901,1764,872,592,37
3.141.0-all vs 4.0.0-all,819,1527,69,525,901,1764,1577,3876,419
3.141.0-all vs 4.0.0-alpha-3-all,880,1679,35,208,901,1764,1050,1992,47
3.141.0-all vs 4.0.0-alpha-3,880,584,22,1206,901,1764,1050,655,47
3.141.0-all vs 4.0.0,819,534,44,1245,901,1764,1577,990,124
3.141.0-all vs 4.1.0-all,819,1530,68,534,901,1764,1580,3917,419
3.141.0-all vs 4.10,473,160,47,898,901,1764,1136,592,165
3.141.0-all vs 4.2.0,812,527,49,1246,901,1764,1574,987,134
3.141.0-all vs 4.3.0-all,767,1290,70,701,901,1764,1537,3740,411
3.141.0-all vs 4.3.0,767,396,55,1274,901,1764,1537,925,132
3.141.0-all vs 4.4.0,767,394,56,1279,901,1764,1537,929,133
3.141.0-all vs 4.5.0-all,758,1270,70,714,901,1764,1528,3747,412
3.141.0-all vs 4.5.0,758,387,54,1332,901,1764,1528,919,129
3.141.0-all vs 4.5.1-all,758,1269,70,704,901,1764,1529,3753,454
3.141.0-all vs 4.5.2-all,758,1270,71,718,901,1764,1529,3741,396
3.141.0-all vs 4.5.2,758,387,55,1270,901,1764,1529,916,145
3.141.0-all vs 4.5.3-all,758,1271,70,701,901,1764,1529,3739,478
3.141.0-all vs 4.6.0-all,758,1270,71,719,901,1764,1530,3756,456
3.141.0-all vs 4.6.0,758,387,54,1332,901,1764,1530,920,128
3.141.0-all vs 4.7.1-all,744,1254,68,671,901,1764,1521,3742,464
3.141.0-all vs 4.7.1,744,377,54,1313,901,1764,1521,909,133
3.141.0-all vs 4.7.2-all,743,1235,68,686,901,1764,1521,3718,436
3.141.0-all vs 4.8.1-all,743,1239,68,693,901,1764,1521,3740,422
3.141.0-all vs 4.8.1,743,378,55,1247,901,1764,1521,897,141
3.141.0-all vs 4.9.1,732,370,54,1300,901,1764,1510,896,140
3.141.0 vs 1.0.11,527,292,54,219,901,614,1266,813,133
3.141.0 vs 2.14.0,595,350,56,268,901,614,1410,940,145
3.141.0 vs 2.22.0,637,411,59,183,901,614,872,632,47
3.141.0 vs 2.33.0,692,454,55,174,901,614,878,634,38
3.141.0 vs 2.40.0,714,470,43,132,901,614,851,581,32
3.141.0 vs 2.51.0-all,761,503,43,1034,901,614,860,1601,44
3.141.0 vs 2.53.1,762,504,29,82,901,614,838,557,25
3.141.0 vs 3.10.0-all,848,574,17,1076,901,614,871,1664,38
3.141.0 vs 3.10.0,848,574,10,21,901,614,871,585,22
3.141.0 vs 3.12.0,867,592,11,17,901,614,887,602,22
3.141.0 vs 3.14.0-all,874,594,15,1117,901,614,891,1716,37
3.141.0 vs 3.3.0,797,539,18,57,901,614,840,575,25
3.141.0 vs 3.8.0,844,572,9,26,901,614,874,591,23
3.141.0 vs 3.9.1-all,848,573,17,1082,901,614,872,1664,38
3.141.0 vs 4.0.0,819,535,37,108,901,614,1577,990,114
3.141.0 vs 4.1.0-all,819,535,68,1400,901,614,1580,3917,437
3.141.0 vs 4.3.0-all,767,397,67,1345,901,614,1537,3740,451
3.141.0 vs 4.5.1-all,758,387,67,1330,901,614,1529,3753,481
3.141.0 vs 4.6.0,758,387,47,252,901,614,1530,920,111
